AÑO,CATEGORÍAS,REGIONES,VOLUMEN 
2009-01-01,Caldos,La Rioja,61.99
2009-01-01,Salsas,La Rioja,557.25
2009-01-01,Agua,La Rioja,10500.06
2009-01-01,Refrescos,La Rioja,11319.02
2009-01-01,Harinas,La Rioja,545.15
2009-01-01,Encurtidos,La Rioja,196.18
2009-01-01,Especias,La Rioja,19.89
2009-01-01,Sal,La Rioja,377.68
2009-01-01,Otros productos en peso,La Rioja,288.71
2009-01-01,Otros productos en volumen,La Rioja,1348.2
2010-01-01,Huevos,La Rioja,2864.59
2010-01-01,Miel,La Rioja,92.66
2010-01-01,Carne,La Rioja,18268.05
2010-01-01,Pesca,La Rioja,9017.32
2010-01-01,Leche líquida,La Rioja,26743.54
2010-01-01,Otras leches,La Rioja,187.25
2010-01-01,Preparados lacteos,La Rioja,526.86
2010-01-01,Derivados lacteos,La Rioja,11434.51
2010-01-01,Pan,La Rioja,15092.38
2010-01-01,Boll/Past/Gallet/Cere,La Rioja,4750.29
2010-01-01,Choco/Cacao/Suc,La Rioja,1325.34
2010-01-01,Arroz,La Rioja,987.44
2010-01-01,Pasta,La Rioja,1005.13
2010-01-01,Azucar,La Rioja,1807.25
2010-01-01,Edulcorante,La Rioja,6.45
2010-01-01,Legumbre,La Rioja,1193.7
2010-01-01,Aceite,La Rioja,5553.07
2010-01-01,Margarina,La Rioja,196.45
2010-01-01,Aceitunas,La Rioja,842.49
2010-01-01,Vinagre,La Rioja,345.21
2010-01-01,Zumos,La Rioja,3395.38
2010-01-01,Patatas,La Rioja,8131.55
2010-01-01,Hortalizas frescas,La Rioja,16907.78
2010-01-01,Frutas frescas,La Rioja,34093.33
2010-01-01,Frutos secos,La Rioja,706.52
2010-01-01,Platos preparados,La Rioja,4254.94
2010-01-01,Cafés e infusiones,La Rioja,541.62
2010-01-01,Caldos,La Rioja,65.14
2010-01-01,Salsas,La Rioja,626.96
2010-01-01,Agua,La Rioja,11033.71
2010-01-01,Refrescos,La Rioja,11360.86
2010-01-01,Harinas,La Rioja,542.58
2010-01-01,Encurtidos,La Rioja,172.92
2010-01-01,Especias,La Rioja,15.83
2010-01-01,Sal,La Rioja,401.76
2010-01-01,Otros productos en peso,La Rioja,207.28
2010-01-01,Otros productos en volumen,La Rioja,1550.09
2011-01-01,Huevos,La Rioja,2920.81
2011-01-01,Miel,La Rioja,119.92
2011-01-01,Carne,La Rioja,18225.42
2011-01-01,Pesca,La Rioja,8428.79
2011-01-01,Leche líquida,La Rioja,27445.96
2011-01-01,Otras leches,La Rioja,182.43
2011-01-01,Preparados lacteos,La Rioja,360.73
2011-01-01,Derivados lacteos,La Rioja,11282.73
2011-01-01,Pan,La Rioja,14396.68
2011-01-01,Boll/Past/Gallet/Cere,La Rioja,4718.83
2011-01-01,Choco/Cacao/Suc,La Rioja,1295.52
2011-01-01,Arroz,La Rioja,778.07
2011-01-01,Pasta,La Rioja,881.2
2011-01-01,Azucar,La Rioja,1903.9
2011-01-01,Edulcorante,La Rioja,9.79
2011-01-01,Legumbre,La Rioja,1159.13
2011-01-01,Aceite,La Rioja,4852.9
2011-01-01,Margarina,La Rioja,179.99
2011-01-01,Aceitunas,La Rioja,700.45
2011-01-01,Vinagre,La Rioja,507.91
2011-01-01,Zumos,La Rioja,3502.7
2011-01-01,Patatas,La Rioja,7013.14
2011-01-01,Hortalizas frescas,La Rioja,19283.25
2011-01-01,Frutas frescas,La Rioja,33995.44
2011-01-01,Frutos secos,La Rioja,688.05
2011-01-01,Platos preparados,La Rioja,4104.61
2011-01-01,Cafés e infusiones,La Rioja,610.23
2011-01-01,Caldos,La Rioja,68.99
2011-01-01,Salsas,La Rioja,553.17
2011-01-01,Agua,La Rioja,11631.86
2011-01-01,Refrescos,La Rioja,9050.08
2011-01-01,Harinas,La Rioja,609.72
2011-01-01,Encurtidos,La Rioja,207.84
2011-01-01,Especias,La Rioja,18.71
2011-01-01,Sal,La Rioja,435.8
2011-01-01,Otros productos en peso,La Rioja,227.65
2011-01-01,Otros productos en volumen,La Rioja,1109.63
2012-01-01,Huevos,La Rioja,2684.48
2012-01-01,Miel,La Rioja,92.65
2012-01-01,Carne,La Rioja,16948.99
2012-01-01,Pesca,La Rioja,7766.18
2012-01-01,Leche líquida,La Rioja,24911.73
2012-01-01,Otras leches,La Rioja,280.37
2012-01-01,Preparados lacteos,La Rioja,287.58
2012-01-01,Derivados lacteos,La Rioja,11443.26
2012-01-01,Pan,La Rioja,12880.32
2012-01-01,Boll/Past/Gallet/Cere,La Rioja,4728.24
2012-01-01,Choco/Cacao/Suc,La Rioja,1336.29
2012-01-01,Arroz,La Rioja,790.08
2012-01-01,Pasta,La Rioja,835.68
2012-01-01,Azucar,La Rioja,1855.68
2012-01-01,Edulcorante,La Rioja,8.83
2012-01-01,Legumbre,La Rioja,1138.62
2012-01-01,Aceite,La Rioja,5767.42
2012-01-01,Margarina,La Rioja,229.73
2012-01-01,Aceitunas,La Rioja,635.56
2012-01-01,Vinagre,La Rioja,323.14
2012-01-01,Zumos,La Rioja,3302.84
2012-01-01,Patatas,La Rioja,7893.0
2012-01-01,Hortalizas frescas,La Rioja,16495.73
2012-01-01,Frutas frescas,La Rioja,33245.37
2012-01-01,Frutos secos,La Rioja,722.39
2012-01-01,Platos preparados,La Rioja,4019.68
2012-01-01,Cafés e infusiones,La Rioja,637.61
2012-01-01,Caldos,La Rioja,91.02
2012-01-01,Salsas,La Rioja,596.0
2012-01-01,Agua,La Rioja,9959.98
2012-01-01,Refrescos,La Rioja,13195.07
2012-01-01,Harinas,La Rioja,586.47
2012-01-01,Encurtidos,La Rioja,155.28
2012-01-01,Especias,La Rioja,20.85
2012-01-01,Sal,La Rioja,530.5
2012-01-01,Otros productos en peso,La Rioja,221.51
2012-01-01,Otros productos en volumen,La Rioja,1107.33
2013-01-01,Huevos,La Rioja,2973.36
2013-01-01,Miel,La Rioja,102.52
2013-01-01,Carne,La Rioja,18112.87
2013-01-01,Pesca,La Rioja,8011.69
2013-01-01,Leche líquida,La Rioja,25816.22
2013-01-01,Otras leches,La Rioja,150.84
2013-01-01,Preparados lacteos,La Rioja,426.48
2013-01-01,Derivados lacteos,La Rioja,11248.29
2013-01-01,Pan,La Rioja,15067.71
2013-01-01,Boll/Past/Gallet/Cere,La Rioja,5048.04
2013-01-01,Choco/Cacao/Suc,La Rioja,1291.67
2013-01-01,Arroz,La Rioja,1039.12
2013-01-01,Pasta,La Rioja,885.38
2013-01-01,Azucar,La Rioja,1664.63
2013-01-01,Edulcorante,La Rioja,11.14
2013-01-01,Legumbre,La Rioja,1046.62
2013-01-01,Aceite,La Rioja,4686.25
2013-01-01,Margarina,La Rioja,138.93
2013-01-01,Aceitunas,La Rioja,674.59
2013-01-01,Vinagre,La Rioja,314.9
2013-01-01,Zumos,La Rioja,2658.79
2013-01-01,Patatas,La Rioja,8650.29
2013-01-01,Hortalizas frescas,La Rioja,19599.0
2013-01-01,Frutas frescas,La Rioja,35957.36
2013-01-01,Frutos secos,La Rioja,863.33
2013-01-01,Platos preparados,La Rioja,4826.47
2013-01-01,Cafés e infusiones,La Rioja,637.24
2013-01-01,Caldos,La Rioja,74.64
2013-01-01,Salsas,La Rioja,542.66
2013-01-01,Agua,La Rioja,11206.5
2013-01-01,Refrescos,La Rioja,11362.12
2013-01-01,Harinas,La Rioja,586.65
2013-01-01,Encurtidos,La Rioja,166.02
2013-01-01,Especias,La Rioja,18.69
2013-01-01,Sal,La Rioja,400.27
2013-01-01,Otros productos en peso,La Rioja,235.18
2013-01-01,Otros productos en volumen,La Rioja,1088.75
2014-01-01,Huevos,La Rioja,2974.11
2014-01-01,Miel,La Rioja,83.85
2014-01-01,Carne,La Rioja,17689.01
2014-01-01,Pesca,La Rioja,8582.52
2014-01-01,Leche líquida,La Rioja,25681.07
2014-01-01,Otras leches,La Rioja,145.21
2014-01-01,Preparados lacteos,La Rioja,996.57
2014-01-01,Derivados lacteos,La Rioja,11404.25
2014-01-01,Pan,La Rioja,13032.76
2014-01-01,Boll/Past/Gallet/Cere,La Rioja,4991.16
2014-01-01,Choco/Cacao/Suc,La Rioja,1299.32
2014-01-01,Arroz,La Rioja,906.31
2014-01-01,Pasta,La Rioja,938.21
2014-01-01,Azucar,La Rioja,1581.14
2014-01-01,Edulcorante,La Rioja,6.06
2014-01-01,Legumbre,La Rioja,752.62
2014-01-01,Aceite,La Rioja,4536.4
2014-01-01,Margarina,La Rioja,136.64
2014-01-01,Aceitunas,La Rioja,702.05
2014-01-01,Vinagre,La Rioja,355.63
2014-01-01,Zumos,La Rioja,2892.65
2014-01-01,Patatas,La Rioja,7419.11
2014-01-01,Hortalizas frescas,La Rioja,19927.31
2014-01-01,Frutas frescas,La Rioja,36360.83
2014-01-01,Frutos secos,La Rioja,813.09
2014-01-01,Platos preparados,La Rioja,4312.31
2014-01-01,Cafés e infusiones,La Rioja,545.85
2014-01-01,Caldos,La Rioja,63.75
2014-01-01,Salsas,La Rioja,532.79
2014-01-01,Agua,La Rioja,9986.47
2014-01-01,Refrescos,La Rioja,10164.69
2014-01-01,Harinas,La Rioja,602.25
2014-01-01,Encurtidos,La Rioja,151.44
2014-01-01,Especias,La Rioja,32.67
2014-01-01,Sal,La Rioja,389.85
2014-01-01,Otros productos en peso,La Rioja,213.94
2014-01-01,Otros productos en volumen,La Rioja,1041.58
2015-01-01,Huevos,La Rioja,2474.64
2015-01-01,Miel,La Rioja,79.64
2015-01-01,Carne,La Rioja,15090.49
2015-01-01,Pesca,La Rioja,7548.23
2015-01-01,Leche líquida,La Rioja,23269.43
2015-01-01,Otras leches,La Rioja,109.11
2015-01-01,Preparados lacteos,La Rioja,1048.62
2015-01-01,Derivados lacteos,La Rioja,11540.59
2015-01-01,Pan,La Rioja,12281.87
2015-01-01,Boll/Past/Gallet/Cere,La Rioja,4708.53
2015-01-01,Choco/Cacao/Suc,La Rioja,1240.15
2015-01-01,Arroz,La Rioja,871.6
2015-01-01,Pasta,La Rioja,884.87
2015-01-01,Azucar,La Rioja,1497.96
2015-01-01,Edulcorante,La Rioja,12.93
2015-01-01,Legumbre,La Rioja,864.8
2015-01-01,Aceite,La Rioja,4213.91
2015-01-01,Margarina,La Rioja,156.26
2015-01-01,Aceitunas,La Rioja,643.39
2015-01-01,Vinagre,La Rioja,358.5
2015-01-01,Zumos,La Rioja,2696.42
2015-01-01,Patatas,La Rioja,6174.61
2015-01-01,Hortalizas frescas,La Rioja,16523.93
2015-01-01,Frutas frescas,La Rioja,31117.35
2015-01-01,Frutos secos,La Rioja,768.07
2015-01-01,Platos preparados,La Rioja,4524.19
2015-01-01,Cafés e infusiones,La Rioja,540.36
2015-01-01,Caldos,La Rioja,63.33
2015-01-01,Salsas,La Rioja,510.42
2015-01-01,Agua,La Rioja,9599.17
2015-01-01,Refrescos,La Rioja,10876.79
2015-01-01,Harinas,La Rioja,664.37
2015-01-01,Encurtidos,La Rioja,208.15
2015-01-01,Especias,La Rioja,36.33
2015-01-01,Sal,La Rioja,403.21
2015-01-01,Otros productos en peso,La Rioja,208.14
2015-01-01,Otros productos en volumen,La Rioja,1681.67
2016-01-01,Huevos,La Rioja,2656.02
2016-01-01,Miel,La Rioja,47.21
2016-01-01,Carne,La Rioja,15191.91
2016-01-01,Pesca,La Rioja,7368.52
2016-01-01,Leche líquida,La Rioja,22348.36
2016-01-01,Otras leches,La Rioja,88.84
2016-01-01,Preparados lacteos,La Rioja,671.13
2016-01-01,Derivados lacteos,La Rioja,11074.9
2016-01-01,Pan,La Rioja,10786.84
2016-01-01,Boll/Past/Gallet/Cere,La Rioja,4579.66
2016-01-01,Choco/Cacao/Suc,La Rioja,1118.11
2016-01-01,Arroz,La Rioja,889.24
2016-01-01,Pasta,La Rioja,751.85
2016-01-01,Azucar,La Rioja,1443.47
2016-01-01,Edulcorante,La Rioja,10.8
2016-01-01,Legumbre,La Rioja,842.49
2016-01-01,Aceite,La Rioja,4975.36
2016-01-01,Margarina,La Rioja,129.95
2016-01-01,Aceitunas,La Rioja,793.66
2016-01-01,Vinagre,La Rioja,329.18
2016-01-01,Zumos,La Rioja,2650.32
2016-01-01,Patatas,La Rioja,5696.53
2016-01-01,Hortalizas frescas,La Rioja,14920.54
2016-01-01,Frutas frescas,La Rioja,24182.69
2016-01-01,Frutos secos,La Rioja,568.84
2016-01-01,Platos preparados,La Rioja,4548.48
2016-01-01,Cafés e infusiones,La Rioja,546.76
2016-01-01,Caldos,La Rioja,63.85
2016-01-01,Salsas,La Rioja,560.53
2016-01-01,Agua,La Rioja,9946.93
2016-01-01,Refrescos,La Rioja,8681.56
2016-01-01,Harinas,La Rioja,664.16
2016-01-01,Encurtidos,La Rioja,163.37
2016-01-01,Especias,La Rioja,24.51
2016-01-01,Sal,La Rioja,330.48
2016-01-01,Otros productos en peso,La Rioja,251.34
2016-01-01,Otros productos en volumen,La Rioja,1556.01
2017-01-01,Huevos,La Rioja,2583.62
2017-01-01,Miel,La Rioja,56.24
2017-01-01,Carne,La Rioja,13418.91
2017-01-01,Pesca,La Rioja,6495.9
2017-01-01,Leche líquida,La Rioja,22522.02
2017-01-01,Otras leches,La Rioja,102.18
2017-01-01,Preparados lacteos,La Rioja,665.24
2017-01-01,Derivados lacteos,La Rioja,9772.21
2017-01-01,Pan,La Rioja,9626.91
2017-01-01,Boll/Past/Gallet/Cere,La Rioja,3793.04
2017-01-01,Choco/Cacao/Suc,La Rioja,1182.68
2017-01-01,Arroz,La Rioja,881.93
2017-01-01,Pasta,La Rioja,746.47
2017-01-01,Azucar,La Rioja,1118.31
2017-01-01,Edulcorante,La Rioja,10.74
2017-01-01,Legumbre,La Rioja,863.24
2017-01-01,Aceite,La Rioja,4024.57
2017-01-01,Margarina,La Rioja,105.2
2017-01-01,Aceitunas,La Rioja,563.55
2017-01-01,Vinagre,La Rioja,331.29
2017-01-01,Zumos,La Rioja,2281.09
2017-01-01,Patatas,La Rioja,5257.86
2017-01-01,Hortalizas frescas,La Rioja,14616.56
2017-01-01,Frutas frescas,La Rioja,23317.15
2017-01-01,Frutos secos,La Rioja,724.44
2017-01-01,Platos preparados,La Rioja,4355.54
2017-01-01,Cafés e infusiones,La Rioja,526.98
2017-01-01,Caldos,La Rioja,57.99
2017-01-01,Salsas,La Rioja,573.9
2017-01-01,Agua,La Rioja,12940.6
2017-01-01,Refrescos,La Rioja,7434.25
2017-01-01,Harinas,La Rioja,550.97
2017-01-01,Encurtidos,La Rioja,213.73
2017-01-01,Especias,La Rioja,20.91
2017-01-01,Sal,La Rioja,277.21
2017-01-01,Otros productos en peso,La Rioja,268.54
2017-01-01,Otros productos en volumen,La Rioja,1014.79
2018-01-01,Huevos,La Rioja,2362.45
2018-01-01,Miel,La Rioja,85.87
2018-01-01,Carne,La Rioja,13433.98
2018-01-01,Pesca,La Rioja,6950.03
2018-01-01,Leche líquida,La Rioja,21443.52
2018-01-01,Otras leches,La Rioja,159.86
2018-01-01,Preparados lacteos,La Rioja,658.71
2018-01-01,Derivados lacteos,La Rioja,9682.84
2018-01-01,Pan,La Rioja,9804.85
2018-01-01,Boll/Past/Gallet/Cere,La Rioja,3718.56
2018-01-01,Choco/Cacao/Suc,La Rioja,1055.19
2018-01-01,Arroz,La Rioja,855.38
2018-01-01,Pasta,La Rioja,821.35
2018-01-01,Azucar,La Rioja,1164.7
2018-01-01,Edulcorante,La Rioja,16.97
2018-01-01,Legumbre,La Rioja,850.61
2018-01-01,Aceite,La Rioja,4009.97
2018-01-01,Margarina,La Rioja,117.89
2018-01-01,Aceitunas,La Rioja,705.41
2018-01-01,Vinagre,La Rioja,290.84
2018-01-01,Zumos,La Rioja,1499.83
2018-01-01,Patatas,La Rioja,5794.12
2018-01-01,Hortalizas frescas,La Rioja,16040.83
2018-01-01,Frutas frescas,La Rioja,25631.92
2018-01-01,Frutos secos,La Rioja,680.27
2018-01-01,Platos preparados,La Rioja,4999.35
2018-01-01,Cafés e infusiones,La Rioja,549.4
2018-01-01,Caldos,La Rioja,72.48
2018-01-01,Salsas,La Rioja,473.63
2018-01-01,Agua,La Rioja,14248.09
2018-01-01,Refrescos,La Rioja,6716.0
2018-01-01,Harinas,La Rioja,491.26
2018-01-01,Encurtidos,La Rioja,164.27
2018-01-01,Especias,La Rioja,25.2
2018-01-01,Sal,La Rioja,307.18
2018-01-01,Otros productos en peso,La Rioja,350.89
2018-01-01,Otros productos en volumen,La Rioja,961.37
2019-01-01,Huevos,La Rioja,2653.09
2019-01-01,Miel,La Rioja,113.96
2019-01-01,Carne,La Rioja,14400.12
2019-01-01,Pesca,La Rioja,7108.63
2019-01-01,Leche líquida,La Rioja,22989.74
2019-01-01,Otras leches,La Rioja,107.0
2019-01-01,Preparados lacteos,La Rioja,571.09
2019-01-01,Derivados lacteos,La Rioja,9820.4
2019-01-01,Pan,La Rioja,9978.35
2019-01-01,Boll/Past/Gallet/Cere,La Rioja,3970.45
2019-01-01,Choco/Cacao/Suc,La Rioja,1056.97
2019-01-01,Arroz,La Rioja,835.96
2019-01-01,Pasta,La Rioja,903.02
2019-01-01,Azucar,La Rioja,1177.19
2019-01-01,Edulcorante,La Rioja,10.33
2019-01-01,Legumbre,La Rioja,1091.46
2019-01-01,Aceite,La Rioja,4062.56
2019-01-01,Margarina,La Rioja,129.75
2019-01-01,Aceitunas,La Rioja,696.39
2019-01-01,Vinagre,La Rioja,329.14
2019-01-01,Zumos,La Rioja,1551.58
2019-01-01,Patatas,La Rioja,5535.55
2019-01-01,Hortalizas frescas,La Rioja,16109.48
2019-01-01,Frutas frescas,La Rioja,27367.52
2019-01-01,Frutos secos,La Rioja,756.57
2019-01-01,Platos preparados,La Rioja,4878.23
2019-01-01,Cafés e infusiones,La Rioja,512.62
2019-01-01,Caldos,La Rioja,59.85
2019-01-01,Salsas,La Rioja,669.53
2019-01-01,Agua,La Rioja,16111.05
2019-01-01,Refrescos,La Rioja,5847.97
2019-01-01,Harinas,La Rioja,454.84
2019-01-01,Encurtidos,La Rioja,250.98
2019-01-01,Especias,La Rioja,20.58
2019-01-01,Sal,La Rioja,268.73
2019-01-01,Otros productos en peso,La Rioja,313.05
2019-01-01,Otros productos en volumen,La Rioja,873.46
2020-01-01,Huevos,La Rioja,3179.34
2020-01-01,Miel,La Rioja,102.0
2020-01-01,Carne,La Rioja,16966.09
2020-01-01,Pesca,La Rioja,7229.4
2020-01-01,Leche líquida,La Rioja,26236.47
2020-01-01,Otras leches,La Rioja,149.95
2020-01-01,Preparados lacteos,La Rioja,342.28
2020-01-01,Derivados lacteos,La Rioja,10630.0
2020-01-01,Pan,La Rioja,10451.63
2020-01-01,Boll/Past/Gallet/Cere,La Rioja,4551.46
2020-01-01,Choco/Cacao/Suc,La Rioja,1419.26
2020-01-01,Arroz,La Rioja,943.18
2020-01-01,Pasta,La Rioja,1010.83
2020-01-01,Azucar,La Rioja,1433.75
2020-01-01,Edulcorante,La Rioja,12.88
2020-01-01,Legumbre,La Rioja,1128.81
2020-01-01,Aceite,La Rioja,4414.85
2020-01-01,Margarina,La Rioja,155.05
2020-01-01,Aceitunas,La Rioja,791.99
2020-01-01,Vinagre,La Rioja,352.27
2020-01-01,Zumos,La Rioja,1597.05
2020-01-01,Patatas,La Rioja,7121.83
2020-01-01,Hortalizas frescas,La Rioja,20125.76
2020-01-01,Frutas frescas,La Rioja,31701.84
2020-01-01,Frutos secos,La Rioja,1053.46
2020-01-01,Platos preparados,La Rioja,5279.61
2020-01-01,Cafés e infusiones,La Rioja,597.78
2020-01-01,Caldos,La Rioja,70.47
2020-01-01,Salsas,La Rioja,694.12
2020-01-01,Agua,La Rioja,14821.2
2020-01-01,Refrescos,La Rioja,6759.56
2020-01-01,Harinas,La Rioja,803.01
2020-01-01,Encurtidos,La Rioja,324.68
2020-01-01,Especias,La Rioja,31.99
2020-01-01,Sal,La Rioja,438.81
2020-01-01,Otros productos en peso,La Rioja,514.78
2020-01-01,Otros productos en volumen,La Rioja,987.51
2021-01-01,Huevos,La Rioja,2621.48
2021-01-01,Miel,La Rioja,111.96
2021-01-01,Carne,La Rioja,14896.83
2021-01-01,Pesca,La Rioja,7555.89
2021-01-01,Leche líquida,La Rioja,25117.18
2021-01-01,Otras leches,La Rioja,145.12
2021-01-01,Preparados lacteos,La Rioja,763.54
2021-01-01,Derivados lacteos,La Rioja,9470.51
2021-01-01,Pan,La Rioja,11145.91
2021-01-01,Boll/Past/Gallet/Cere,La Rioja,4302.89
2021-01-01,Choco/Cacao/Suc,La Rioja,1171.26
2021-01-01,Arroz,La Rioja,991.9
2021-01-01,Pasta,La Rioja,940.9
2021-01-01,Azucar,La Rioja,1304.38
2021-01-01,Edulcorante,La Rioja,16.6
2021-01-01,Legumbre,La Rioja,1048.25
2021-01-01,Aceite,La Rioja,4214.7
2021-01-01,Margarina,La Rioja,143.02
2021-01-01,Aceitunas,La Rioja,863.38
2021-01-01,Vinagre,La Rioja,346.29
2021-01-01,Zumos,La Rioja,1754.34
2021-01-01,Patatas,La Rioja,5832.07
2021-01-01,Hortalizas frescas,La Rioja,13707.07
2021-01-01,Frutas frescas,La Rioja,26690.2
2021-01-01,Frutos secos,La Rioja,996.76
2021-01-01,Platos preparados,La Rioja,4677.92
2021-01-01,Cafés e infusiones,La Rioja,572.47
2021-01-01,Caldos,La Rioja,77.01
2021-01-01,Salsas,La Rioja,691.87
2021-01-01,Agua,La Rioja,15620.9
2021-01-01,Refrescos,La Rioja,6591.91
2021-01-01,Harinas,La Rioja,710.8
2021-01-01,Encurtidos,La Rioja,241.55
2021-01-01,Especias,La Rioja,31.6
2021-01-01,Sal,La Rioja,377.73
2021-01-01,Otros productos en peso,La Rioja,426.52
2021-01-01,Otros productos en volumen,La Rioja,1439.03
2022-01-01,Huevos,La Rioja,2824.81
2022-01-01,Miel,La Rioja,69.15
2022-01-01,Carne,La Rioja,12640.58
2022-01-01,Pesca,La Rioja,5814.42
2022-01-01,Leche líquida,La Rioja,22836.93
2022-01-01,Otras leches,La Rioja,202.04
2022-01-01,Preparados lacteos,La Rioja,305.41
2022-01-01,Derivados lacteos,La Rioja,8820.73
2022-01-01,Pan,La Rioja,10702.09
2022-01-01,Boll/Past/Gallet/Cere,La Rioja,3687.49
2022-01-01,Choco/Cacao/Suc,La Rioja,1118.75
2022-01-01,Arroz,La Rioja,955.53
2022-01-01,Pasta,La Rioja,1042.13
2022-01-01,Azucar,La Rioja,1075.79
2022-01-01,Edulcorante,La Rioja,9.59
2022-01-01,Legumbre,La Rioja,903.6
2022-01-01,Aceite,La Rioja,3691.67
2022-01-01,Margarina,La Rioja,132.2
2022-01-01,Aceitunas,La Rioja,662.94
2022-01-01,Vinagre,La Rioja,353.59
2022-01-01,Zumos,La Rioja,1778.56
2022-01-01,Patatas,La Rioja,5517.64
2022-01-01,Hortalizas frescas,La Rioja,11547.46
2022-01-01,Frutas frescas,La Rioja,23980.2
2022-01-01,Frutos secos,La Rioja,830.54
2022-01-01,Platos preparados,La Rioja,4489.62
2022-01-01,Cafés e infusiones,La Rioja,486.45
2022-01-01,Caldos,La Rioja,53.02
2022-01-01,Salsas,La Rioja,728.98
2022-01-01,Agua,La Rioja,15997.67
2022-01-01,Refrescos,La Rioja,7652.0
2022-01-01,Harinas,La Rioja,557.47
2022-01-01,Encurtidos,La Rioja,206.43
2022-01-01,Especias,La Rioja,26.68
2022-01-01,Sal,La Rioja,291.91
2022-01-01,Otros productos en peso,La Rioja,452.08
2022-01-01,Otros productos en volumen,La Rioja,1603.69
2000-01-01,Huevos,Navarra,6752.79
2000-01-01,Miel,Navarra,458.73
2000-01-01,Carne,Navarra,30673.48
2000-01-01,Pesca,Navarra,12950.13
2000-01-01,Leche líquida,Navarra,58266.82
2000-01-01,Otras leches,Navarra,164.41
2000-01-01,Preparados lacteos,Navarra,251.86
2000-01-01,Derivados lacteos,Navarra,14861.95
2000-01-01,Pan,Navarra,28169.0
2000-01-01,Boll/Past/Gallet/Cere,Navarra,6096.29
2000-01-01,Choco/Cacao/Suc,Navarra,2080.14
2000-01-01,Arroz,Navarra,2048.55
2000-01-01,Pasta,Navarra,1468.57
2000-01-01,Azucar,Navarra,2365.18
2000-01-01,Edulcorante,Navarra,0.0
2000-01-01,Legumbre,Navarra,2698.68
2000-01-01,Aceite,Navarra,8168.84
2000-01-01,Margarina,Navarra,441.12
2000-01-01,Aceitunas,Navarra,1388.86
2000-01-01,Zumos,Navarra,5100.51
2000-01-01,Patatas,Navarra,12238.68
2000-01-01,Hortalizas frescas,Navarra,32379.46
2000-01-01,Frutas frescas,Navarra,53928.15
2000-01-01,Frutos secos,Navarra,1373.42
2000-01-01,Platos preparados,Navarra,3080.83
2000-01-01,Cafés e infusiones,Navarra,966.86
2000-01-01,Caldos,Navarra,132.26
2000-01-01,Salsas,Navarra,668.48
2000-01-01,Agua,Navarra,7434.62
2000-01-01,Refrescos,Navarra,14680.42
2000-01-01,Otros productos en peso,Navarra,2865.0
2000-01-01,Otros productos en volumen,Navarra,1057.75
2001-01-01,Huevos,Navarra,8066.01
2001-01-01,Miel,Navarra,435.48
2001-01-01,Carne,Navarra,31852.92
2001-01-01,Pesca,Navarra,16279.67
2001-01-01,Leche líquida,Navarra,61445.74
2001-01-01,Otras leches,Navarra,183.22
2001-01-01,Preparados lacteos,Navarra,210.75
2001-01-01,Derivados lacteos,Navarra,15075.11
2001-01-01,Pan,Navarra,34064.34
