AÑO,CATEGORIAS,COMUNIDAD AUTONOMA,CANTIDAD 
2004,ZANAHORIAS,LA RIOJA,
2004,CALABACINES,LA RIOJA,
2004,OTR.HORTALIZAS/VERD.,LA RIOJA,
2004,NARANJAS,LA RIOJA,
2004,MANDARINAS,LA RIOJA,
2004,LIMONES,LA RIOJA,
2004,PLATANOS,LA RIOJA,
2004,MANZANAS,LA RIOJA,
2004,MELOCOTONES,LA RIOJA,
2004,ALBARICOQUES,LA RIOJA,
2004,FRESAS/FRESON,LA RIOJA,
2004,MELON,LA RIOJA,
2004,SANDIA,LA RIOJA,
2004,CIRUELAS,LA RIOJA,
2004,CEREZAS,LA RIOJA,
2004,UVAS,LA RIOJA,
2004,KIWI,LA RIOJA,
2004,AGUACATE,LA RIOJA,
2004,PIÑA,LA RIOJA,
2004,OTRAS FRUTAS FRESCAS,LA RIOJA,
2004,FRUTOS SECOS,LA RIOJA,
2004,GUISANTES,LA RIOJA,
2004,JUDIAS VERDES,LA RIOJA,
2004,PIMIENTOS,LA RIOJA,
2004,ESPARRAGOS,LA RIOJA,
2004,ALCACHOFAS,LA RIOJA,
2004,CHAMPIÑOSNES+SETAS,LA RIOJA,
2004,MAIZ DULCE,LA RIOJA,
2004,MENESTRA,LA RIOJA,
2004,TOMATES,LA RIOJA,
2004,TOMATE FRITO,LA RIOJA,
2004,OTRA VERD/HORT.CON,LA RIOJA,
2004,"MERMELADAS,CONFIT.",LA RIOJA,
2004,FRUTA CONS/ALMIBAR,LA RIOJA,
2004,FRUTA ESCARCHADA,LA RIOJA,
2004,RESTO FRUTA CONSER,LA RIOJA,
2004,VERD./HORT.CONGELAD,LA RIOJA,
2004,GUISANTES,LA RIOJA,
2004,MENESTRA,LA RIOJA,
2004,FRUTAS CONGELADAS,LA RIOJA,
2004,P.P.CONSERVA CARNE,LA RIOJA,
2004,P.P.CONSERV PESCADO,LA RIOJA,
2004,P.P.CONGELADO CARNE,LA RIOJA,
2004,P.P.CONGEL.PESCADO,LA RIOJA,
2004,P.P.CONGEL.VEGETAL,LA RIOJA,
2004,OTROS P.P.CONGELADO,LA RIOJA,
2004,P.P.SOPAS Y CREMAS,LA RIOJA,
2004,P.P.PIZZA,LA RIOJA,
2004,PLAT.PREP.OTROS,LA RIOJA,
2004,CAFE G. O M.TORREFAC,LA RIOJA,
2004,CAFE G. O M.NATURAL,LA RIOJA,
2004,CAFE G. O M.MEZCLA,LA RIOJA,
2004,CAFE G. O M.DESCA,LA RIOJA,
2004,CAFE SOLUBLE,LA RIOJA,
2004,SUCEDANEOS DE CAFE,LA RIOJA,
2004,TE,LA RIOJA,
2004,MANZANILLA,LA RIOJA,
2004,POLEO,LA RIOJA,
2004,OTRAS INFUSIONES,LA RIOJA,
2004,CALDOS,LA RIOJA,
2004,SALSAS,LA RIOJA,
2004,AGUA DE BEBIDA ENVAS.,LA RIOJA,
2004,GASEOSAS Y BEBID.REFR,LA RIOJA,
2004,OTROS PROD.EN PESO,LA RIOJA,
2004,OTROS PROD.EN VOLUMEN,LA RIOJA,
2005,T.HUEVOS KGS,LA RIOJA,
2005,OTRAS AVES,LA RIOJA,
2005,MIEL,LA RIOJA,
2005,SALCHICHAS FRESCAS,LA RIOJA,
2005,CARNE VACUNO,LA RIOJA,
2005,CARNE POLLO,LA RIOJA,
2005,CARNE CONEJO,LA RIOJA,
2005,CARNE OVINO/CAPRINO,LA RIOJA,
2005,CARNE CERDO,LA RIOJA,
2005,CARNE DESPOJOS,LA RIOJA,
2005,OTRAS CARNES FRESCA,LA RIOJA,
2005,AVESTRUZ,LA RIOJA,
2005,PAVO,LA RIOJA,
2005,OTRAS AVES,LA RIOJA,
2005,CARNE CONGELADA,LA RIOJA,
2005,SALCHICHAS CONGELAD,LA RIOJA,
2005,CARNE TRANSFORMADA,LA RIOJA,
2005,TOCINO Y MANTECA,LA RIOJA,
2005,PESCADOS FRESCOS,LA RIOJA,
2005,PESCADOS CONGELADOS,LA RIOJA,
2005,MARISCO/MOLUSCO/CRUS,LA RIOJA,
2005,CONS.PESCADO/MOLUSCO,LA RIOJA,
2005,SALMON AHUMADO,LA RIOJA,
2005,TRUCHA AHUMADA,LA RIOJA,
2005,OTROS AHUMADOS,LA RIOJA,
2005,PESCADO SALADO,LA RIOJA,
2005,LECHE ENTERA,LA RIOJA,
2005,LECHE DESNATADA,LA RIOJA,
2005,LECHE SEMIDESNATAD,LA RIOJA,
2005,TOTAL OTRAS LECHES,LA RIOJA,
2005,PREPARADOS LACTEOS,LA RIOJA,
2005,BATIDOS DE LECHE,LA RIOJA,
2005,BATIDOS DE YOGURT,LA RIOJA,
2005,LECHES FERMENTADAS,LA RIOJA,
2005,MANTEQUILLA,LA RIOJA,
2005,QUESO,LA RIOJA,
2005,HELADOS Y TARTAS,LA RIOJA,
2005,NATA,LA RIOJA,
2005,NATILLAS,LA RIOJA,
2005,FLANES PREPARADOS,LA RIOJA,
2005,CUAJADAS,LA RIOJA,
2005,CREMA DE CHOCOLATE,LA RIOJA,
2005,CREMA CATALANA,LA RIOJA,
2005,POSTRES CON NATA,LA RIOJA,
2005,OT.DERIVADOS LACTEOS,LA RIOJA,
2005,PAN,LA RIOJA,
2005,BOLL./PAST.ENVASADA,LA RIOJA,
2005,GALLETAS ENVASADAS,LA RIOJA,
2005,CEREALES DESAY.ENV.,LA RIOJA,
2005,BOLL./PAST.GRANEL,LA RIOJA,
2005,GALLETAS GRANEL,LA RIOJA,
2005,PRODUCTOS NAVIDEÑOS,LA RIOJA,
2005,CHOCOLATES/CACAOS/SUC,LA RIOJA,
2005,TURRON DE CHOCOLATE,LA RIOJA,
2005,CACAO SOLUBLE,LA RIOJA,
2005,ARROZ,LA RIOJA,
2005,TOTAL PASTAS,LA RIOJA,
2005,AZUCAR,LA RIOJA,
2005,EDULCORANTES,LA RIOJA,
2005,LEGUMBRES SECAS,LA RIOJA,
2005,LEGUMBRES COCIDAS,LA RIOJA,
2005,TOTAL ACEITES DE OLIVA,LA RIOJA,
2005,ACEITE DE GIRASOL,LA RIOJA,
2005,ACEITE DE MAIZ,LA RIOJA,
2005,ACEITE DE SOJA,LA RIOJA,
2005,ACEITE DE SEMILLA,LA RIOJA,
2005,ACEITE DE ORUJO,LA RIOJA,
2005,MARGARINA,LA RIOJA,
2005,ACEITUNAS,LA RIOJA,
2005,VINAGRE,LA RIOJA,
2005,TOTAL ZUMO Y NECTAR,LA RIOJA,
2005,PATATAS FRESCAS,LA RIOJA,
2005,PATATAS CONGELADAS,LA RIOJA,
2005,PATATAS PROCESADAS,LA RIOJA,
2005,TOMATES,LA RIOJA,
2005,CEBOLLAS,LA RIOJA,
2005,AJOS,LA RIOJA,
2005,COLES,LA RIOJA,
2005,PEPINOS,LA RIOJA,
2005,JUDIAS VERDES,LA RIOJA,
2005,PIMIENTOS,LA RIOJA,
2005,CHAMPIÑONES+O.SETAS,LA RIOJA,
2005,LECHUGA/ESC./ENDIVIA,LA RIOJA,
2005,ESPARRAGOS,LA RIOJA,
2005,VERDURAS DE HOJA,LA RIOJA,
2005,BERENJENAS,LA RIOJA,
2005,ZANAHORIAS,LA RIOJA,
2005,CALABACINES,LA RIOJA,
2005,OTR.HORTALIZAS/VERD.,LA RIOJA,
2005,NARANJAS,LA RIOJA,
2005,MANDARINAS,LA RIOJA,
2005,LIMONES,LA RIOJA,
2005,PLATANOS,LA RIOJA,
2005,MANZANAS,LA RIOJA,
2005,MELOCOTONES,LA RIOJA,
2005,ALBARICOQUES,LA RIOJA,
2005,FRESAS/FRESON,LA RIOJA,
2005,MELON,LA RIOJA,
2005,SANDIA,LA RIOJA,
2005,CIRUELAS,LA RIOJA,
2005,CEREZAS,LA RIOJA,
2005,UVAS,LA RIOJA,
2005,KIWI,LA RIOJA,
2005,AGUACATE,LA RIOJA,
2005,PIÑA,LA RIOJA,
2005,OTRAS FRUTAS FRESCAS,LA RIOJA,
2005,FRUTOS SECOS,LA RIOJA,
2005,GUISANTES,LA RIOJA,
2005,JUDIAS VERDES,LA RIOJA,
2005,PIMIENTOS,LA RIOJA,
2005,ESPARRAGOS,LA RIOJA,
2005,ALCACHOFAS,LA RIOJA,
2005,CHAMPIÑOSNES+SETAS,LA RIOJA,
2005,MAIZ DULCE,LA RIOJA,
2005,MENESTRA,LA RIOJA,
2005,TOMATES,LA RIOJA,
2005,TOMATE FRITO,LA RIOJA,
2005,OTRA VERD/HORT.CON,LA RIOJA,
2005,"MERMELADAS,CONFIT.",LA RIOJA,
2005,FRUTA CONS/ALMIBAR,LA RIOJA,
2005,FRUTA ESCARCHADA,LA RIOJA,
2005,RESTO FRUTA CONSER,LA RIOJA,
2005,VERD./HORT.CONGELAD,LA RIOJA,
2005,GUISANTES,LA RIOJA,
2005,MENESTRA,LA RIOJA,
2005,FRUTAS CONGELADAS,LA RIOJA,
2005,P.P.CONSERVA CARNE,LA RIOJA,
2005,P.P.CONSERV PESCADO,LA RIOJA,
2005,P.P.CONSERVA PASTA,LA RIOJA,
2005,P.P.CONGELADO CARNE,LA RIOJA,
2005,P.P.CONGEL.PESCADO,LA RIOJA,
2005,P.P.CONGEL.VEGETAL,LA RIOJA,
2005,P.P.CONGELADO PASTA,LA RIOJA,
2005,OTROS P.P.CONGELADO,LA RIOJA,
2005,P.P.SOPAS Y CREMAS,LA RIOJA,
2005,P.P.PIZZA,LA RIOJA,
2005,P.P.PASTA RESTO,LA RIOJA,
2005,TORTILLAS REFRIGERAD,LA RIOJA,
2005,PLAT.PREP.OTROS,LA RIOJA,
2005,CAFE G. O M.TORREFAC,LA RIOJA,
2005,CAFE G. O M.NATURAL,LA RIOJA,
2005,CAFE G. O M.MEZCLA,LA RIOJA,
2005,CAFE G. O M.DESCA,LA RIOJA,
2005,CAFE SOLUBLE,LA RIOJA,
2005,SUCEDANEOS DE CAFE,LA RIOJA,
2005,TE,LA RIOJA,
2005,MANZANILLA,LA RIOJA,
2005,POLEO,LA RIOJA,
2005,OTRAS INFUSIONES,LA RIOJA,
2005,CALDOS,LA RIOJA,
2005,SALSAS,LA RIOJA,
2005,AGUA DE BEBIDA ENVAS.,LA RIOJA,
2005,GASEOSAS Y BEBID.REFR,LA RIOJA,
2005,BASES PIZZAS Y MASAS HO,LA RIOJA,
2005,HARINAS Y SEMOLAS,LA RIOJA,
2005,ENCURTIDOS,LA RIOJA,
2005,ESPECIAS Y CONDIMENTO,LA RIOJA,
2005,SAL,LA RIOJA,
2005,OTROS PROD.EN PESO,LA RIOJA,
2005,OTROS PROD.EN VOLUMEN,LA RIOJA,
2006,T.HUEVOS KGS,LA RIOJA,
2006,OTRAS AVES,LA RIOJA,
2006,MIEL,LA RIOJA,
2006,SALCHICHAS FRESCAS,LA RIOJA,
2006,CARNE VACUNO,LA RIOJA,
2006,CARNE POLLO,LA RIOJA,
2006,CARNE CONEJO,LA RIOJA,
2006,CARNE OVINO/CAPRINO,LA RIOJA,
2006,CARNE CERDO,LA RIOJA,
2006,CARNE DESPOJOS,LA RIOJA,
2006,OTRAS CARNES FRESCA,LA RIOJA,
2006,AVESTRUZ,LA RIOJA,
2006,PAVO,LA RIOJA,
2006,OTRAS AVES,LA RIOJA,
2006,CARNE CONGELADA,LA RIOJA,
2006,SALCHICHAS CONGELAD,LA RIOJA,
2006,CARNE TRANSFORMADA,LA RIOJA,
2006,TOCINO Y MANTECA,LA RIOJA,
2006,PESCADOS FRESCOS,LA RIOJA,
2006,PESCADOS CONGELADOS,LA RIOJA,
2006,MARISCO/MOLUSCO/CRUS,LA RIOJA,
2006,CONS.PESCADO/MOLUSCO,LA RIOJA,
2006,SALMON AHUMADO,LA RIOJA,
2006,TRUCHA AHUMADA,LA RIOJA,
2006,OTROS AHUMADOS,LA RIOJA,
2006,PESCADO SALADO,LA RIOJA,
2006,LECHE ENTERA,LA RIOJA,
2006,LECHE DESNATADA,LA RIOJA,
2006,LECHE SEMIDESNATAD,LA RIOJA,
2006,TOTAL OTRAS LECHES,LA RIOJA,
2006,PREPARADOS LACTEOS,LA RIOJA,
2006,BATIDOS DE LECHE,LA RIOJA,
2006,BATIDOS DE YOGURT,LA RIOJA,
2006,LECHES FERMENTADAS,LA RIOJA,
2006,MANTEQUILLA,LA RIOJA,
2006,QUESO,LA RIOJA,
2006,HELADOS Y TARTAS,LA RIOJA,
2006,NATA,LA RIOJA,
2006,NATILLAS,LA RIOJA,
2006,FLANES PREPARADOS,LA RIOJA,
2006,CUAJADAS,LA RIOJA,
2006,CREMA DE CHOCOLATE,LA RIOJA,
2006,CREMA CATALANA,LA RIOJA,
2006,POSTRES CON NATA,LA RIOJA,
2006,OT.DERIVADOS LACTEOS,LA RIOJA,
2006,PAN,LA RIOJA,
2006,BOLL./PAST.ENVASADA,LA RIOJA,
2006,GALLETAS ENVASADAS,LA RIOJA,
2006,CEREALES DESAY.ENV.,LA RIOJA,
2006,BOLL./PAST.GRANEL,LA RIOJA,
2006,GALLETAS GRANEL,LA RIOJA,
2006,PRODUCTOS NAVIDEÑOS,LA RIOJA,
2006,CHOCOLATES/CACAOS/SUC,LA RIOJA,
2006,TURRON DE CHOCOLATE,LA RIOJA,
2006,CACAO SOLUBLE,LA RIOJA,
2006,ARROZ,LA RIOJA,
2006,TOTAL PASTAS,LA RIOJA,
2006,AZUCAR,LA RIOJA,
2006,EDULCORANTES,LA RIOJA,
2006,LEGUMBRES SECAS,LA RIOJA,
2006,LEGUMBRES COCIDAS,LA RIOJA,
2006,TOTAL ACEITES DE OLIVA,LA RIOJA,
2006,ACEITE DE GIRASOL,LA RIOJA,
2006,ACEITE DE MAIZ,LA RIOJA,
2006,ACEITE DE SOJA,LA RIOJA,
2006,ACEITE DE SEMILLA,LA RIOJA,
2006,ACEITE DE ORUJO,LA RIOJA,
2006,MARGARINA,LA RIOJA,
2006,ACEITUNAS,LA RIOJA,
2006,VINAGRE,LA RIOJA,
2006,TOTAL ZUMO Y NECTAR,LA RIOJA,
2006,PATATAS FRESCAS,LA RIOJA,
2006,PATATAS CONGELADAS,LA RIOJA,
2006,PATATAS PROCESADAS,LA RIOJA,
2006,TOMATES,LA RIOJA,
2006,CEBOLLAS,LA RIOJA,
2006,AJOS,LA RIOJA,
2006,COLES,LA RIOJA,
2006,PEPINOS,LA RIOJA,
2006,JUDIAS VERDES,LA RIOJA,
2006,PIMIENTOS,LA RIOJA,
2006,CHAMPIÑONES+O.SETAS,LA RIOJA,
2006,LECHUGA/ESC./ENDIVIA,LA RIOJA,
2006,ESPARRAGOS,LA RIOJA,
2006,VERDURAS DE HOJA,LA RIOJA,
2006,BERENJENAS,LA RIOJA,
2006,ZANAHORIAS,LA RIOJA,
2006,CALABACINES,LA RIOJA,
2006,OTR.HORTALIZAS/VERD.,LA RIOJA,
2006,NARANJAS,LA RIOJA,
2006,MANDARINAS,LA RIOJA,
2006,LIMONES,LA RIOJA,
2006,PLATANOS,LA RIOJA,
2006,MANZANAS,LA RIOJA,
2006,MELOCOTONES,LA RIOJA,
2006,ALBARICOQUES,LA RIOJA,
2006,FRESAS/FRESON,LA RIOJA,
2006,MELON,LA RIOJA,
2006,SANDIA,LA RIOJA,
2006,CIRUELAS,LA RIOJA,
2006,CEREZAS,LA RIOJA,
2006,UVAS,LA RIOJA,
2006,KIWI,LA RIOJA,
2006,AGUACATE,LA RIOJA,
2006,PIÑA,LA RIOJA,
2006,OTRAS FRUTAS FRESCAS,LA RIOJA,
2006,FRUTOS SECOS,LA RIOJA,
2006,GUISANTES,LA RIOJA,
2006,JUDIAS VERDES,LA RIOJA,
2006,PIMIENTOS,LA RIOJA,
2006,ESPARRAGOS,LA RIOJA,
2006,ALCACHOFAS,LA RIOJA,
2006,CHAMPIÑOSNES+SETAS,LA RIOJA,
2006,MAIZ DULCE,LA RIOJA,
2006,MENESTRA,LA RIOJA,
2006,TOMATES,LA RIOJA,
2006,TOMATE FRITO,LA RIOJA,
2006,OTRA VERD/HORT.CON,LA RIOJA,
2006,"MERMELADAS,CONFIT.",LA RIOJA,
2006,FRUTA CONS/ALMIBAR,LA RIOJA,
2006,FRUTA ESCARCHADA,LA RIOJA,
2006,RESTO FRUTA CONSER,LA RIOJA,
2006,VERD./HORT.CONGELAD,LA RIOJA,
2006,GUISANTES,LA RIOJA,
2006,MENESTRA,LA RIOJA,
2006,FRUTAS CONGELADAS,LA RIOJA,
2006,P.P.CONSERVA CARNE,LA RIOJA,
2006,P.P.CONSERV PESCADO,LA RIOJA,
2006,P.P.CONSERVA PASTA,LA RIOJA,
2006,P.P.CONGELADO CARNE,LA RIOJA,
2006,P.P.CONGEL.PESCADO,LA RIOJA,
2006,P.P.CONGEL.VEGETAL,LA RIOJA,
2006,P.P.CONGELADO PASTA,LA RIOJA,
2006,OTROS P.P.CONGELADO,LA RIOJA,
2006,P.P.SOPAS Y CREMAS,LA RIOJA,
2006,P.P.PIZZA,LA RIOJA,
2006,P.P.PASTA RESTO,LA RIOJA,
2006,TORTILLAS REFRIGERAD,LA RIOJA,
2006,PLAT.PREP.OTROS,LA RIOJA,
2006,CAFE G. O M.TORREFAC,LA RIOJA,
2006,CAFE G. O M.NATURAL,LA RIOJA,
2006,CAFE G. O M.MEZCLA,LA RIOJA,
2006,CAFE G. O M.DESCA,LA RIOJA,
2006,CAFE SOLUBLE,LA RIOJA,
2006,SUCEDANEOS DE CAFE,LA RIOJA,
2006,TE,LA RIOJA,
2006,MANZANILLA,LA RIOJA,
2006,POLEO,LA RIOJA,
2006,OTRAS INFUSIONES,LA RIOJA,
2006,CALDOS,LA RIOJA,
2006,SALSAS,LA RIOJA,
2006,AGUA DE BEBIDA ENVAS.,LA RIOJA,
2006,GASEOSAS Y BEBID.REFR,LA RIOJA,
2006,BASES PIZZAS Y MASAS HO,LA RIOJA,
2006,HARINAS Y SEMOLAS,LA RIOJA,
2006,ENCURTIDOS,LA RIOJA,
2006,ESPECIAS Y CONDIMENTO,LA RIOJA,
2006,SAL,LA RIOJA,
2006,OTROS PROD.EN PESO,LA RIOJA,
2006,OTROS PROD.EN VOLUMEN,LA RIOJA,
2007,T.HUEVOS KGS,LA RIOJA,
2007,OTRAS AVES,LA RIOJA,
2007,MIEL,LA RIOJA,
2007,SALCHICHAS FRESCAS,LA RIOJA,
2007,CARNE VACUNO,LA RIOJA,
2007,CARNE POLLO,LA RIOJA,
2007,CARNE CONEJO,LA RIOJA,
2007,CARNE OVINO/CAPRINO,LA RIOJA,
2007,CARNE CERDO,LA RIOJA,
2007,CARNE DESPOJOS,LA RIOJA,
2007,OTRAS CARNES FRESCA,LA RIOJA,
2007,AVESTRUZ,LA RIOJA,
2007,PAVO,LA RIOJA,
2007,OTRAS AVES,LA RIOJA,
2007,CARNE CONGELADA,LA RIOJA,
2007,C.CONG.POLLO,LA RIOJA,
2007,C.CONG.CERDO,LA RIOJA,
2007,C.CONG.VACA,LA RIOJA,
2007,SALCHICHAS CONGELAD,LA RIOJA,
2007,CARNE TRANSFORMADA,LA RIOJA,
2007,TOCINO Y MANTECA,LA RIOJA,
2007,PESCADOS FRESCOS,LA RIOJA,
2007,PESCADOS CONGELADOS,LA RIOJA,
2007,MARISCO/MOLUSCO/CRUS,LA RIOJA,
2007,CONS.PESCADO/MOLUSCO,LA RIOJA,
2007,SALMON AHUMADO,LA RIOJA,
2007,TRUCHA AHUMADA,LA RIOJA,
2007,OTROS AHUMADOS,LA RIOJA,
2007,PESCADO SALADO,LA RIOJA,
2007,LECHE CRUDA,LA RIOJA,
2007,LECHE ENTERA,LA RIOJA,
2007,LECHE DESNATADA,LA RIOJA,
2007,LECHE SEMIDESNATAD,LA RIOJA,
2007,TOTAL OTRAS LECHES,LA RIOJA,
2007,PREPARADOS LACTEOS,LA RIOJA,
2007,BATIDOS DE LECHE,LA RIOJA,
2007,BATIDOS DE YOGURT,LA RIOJA,
2007,LECHES FERMENTADAS,LA RIOJA,
2007,MANTEQUILLA,LA RIOJA,
2007,QUESO,LA RIOJA,
2007,HELADOS Y TARTAS,LA RIOJA,
2007,NATA,LA RIOJA,
2007,NATILLAS,LA RIOJA,
2007,FLANES PREPARADOS,LA RIOJA,
2007,CUAJADAS,LA RIOJA,
2007,CREMA DE CHOCOLATE,LA RIOJA,
2007,CREMA CATALANA,LA RIOJA,
2007,POSTRES CON NATA,LA RIOJA,
2007,OT.DERIVADOS LACTEOS,LA RIOJA,
2007,PAN,LA RIOJA,
2007,BOLL./PAST.ENVASADA,LA RIOJA,
2007,O.PASTEL/TARTA ENV,LA RIOJA,
2007,BOLL./PAST.GRANEL,LA RIOJA,
2007,O.PASTEL/TARTA GRA,LA RIOJA,
2007,GALLETAS ENVASADAS,LA RIOJA,
2007,GALLETAS GRANEL,LA RIOJA,
2007,CEREALES DESAY.ENV.,LA RIOJA,
2007,PRODUCTOS NAVIDEÑOS,LA RIOJA,
2007,CHOCOLATES/CACAOS/SUC,LA RIOJA,
2007,TURRON DE CHOCOLATE,LA RIOJA,
2007,CACAO SOLUBLE,LA RIOJA,
2007,ARROZ,LA RIOJA,
2007,TOTAL PASTAS,LA RIOJA,
2007,AZUCAR,LA RIOJA,
2007,EDULCORANTES,LA RIOJA,
2007,LEGUMBRES SECAS,LA RIOJA,
2007,LEGUMBRES COCIDAS,LA RIOJA,
2007,TOTAL ACEITES DE OLIVA,LA RIOJA,
2007,ACEITE DE GIRASOL,LA RIOJA,
2007,ACEITE DE MAIZ,LA RIOJA,
2007,ACEITE DE SOJA,LA RIOJA,
2007,ACEITE DE SEMILLA,LA RIOJA,
2007,ACEITE DE ORUJO,LA RIOJA,
2007,MARGARINA,LA RIOJA,
2007,ACEITUNAS,LA RIOJA,
2007,VINAGRE,LA RIOJA,
2007,TOTAL ZUMO Y NECTAR,LA RIOJA,
2007,ZUMOS DE HORTALIZAS,LA RIOJA,
2007,PATATAS FRESCAS,LA RIOJA,
2007,PATATAS CONGELADAS,LA RIOJA,
2007,PATATAS PROCESADAS,LA RIOJA,
2007,TOMATES,LA RIOJA,
2007,CEBOLLAS,LA RIOJA,
2007,AJOS,LA RIOJA,
2007,COLES,LA RIOJA,
2007,PEPINOS,LA RIOJA,
2007,JUDIAS VERDES,LA RIOJA,
2007,PIMIENTOS,LA RIOJA,
2007,CHAMPIÑONES+O.SETAS,LA RIOJA,
2007,LECHUGA/ESC./ENDIVIA,LA RIOJA,
2007,ESPARRAGOS,LA RIOJA,
2007,VERDURAS DE HOJA,LA RIOJA,
2007,BERENJENAS,LA RIOJA,
2007,ZANAHORIAS,LA RIOJA,
2007,CALABACINES,LA RIOJA,
2007,OTR.HORTALIZAS/VERD.,LA RIOJA,
2007,NARANJAS,LA RIOJA,
2007,MANDARINAS,LA RIOJA,
2007,LIMONES,LA RIOJA,
2007,PLATANOS,LA RIOJA,
2007,MANZANAS,LA RIOJA,
2007,MELOCOTONES,LA RIOJA,
2007,ALBARICOQUES,LA RIOJA,
2007,FRESAS/FRESON,LA RIOJA,
2007,MELON,LA RIOJA,
2007,SANDIA,LA RIOJA,
2007,CIRUELAS,LA RIOJA,
2007,CEREZAS,LA RIOJA,
2007,UVAS,LA RIOJA,
2007,KIWI,LA RIOJA,
2007,AGUACATE,LA RIOJA,
2007,PIÑA,LA RIOJA,
2007,OTRAS FRUTAS FRESCAS,LA RIOJA,
2007,FRUTOS SECOS,LA RIOJA,
2007,GUISANTES,LA RIOJA,
2007,JUDIAS VERDES,LA RIOJA,
2007,PIMIENTOS,LA RIOJA,
2007,ESPARRAGOS,LA RIOJA,
2007,ALCACHOFAS,LA RIOJA,
2007,CHAMPIÑOSNES+SETAS,LA RIOJA,
2007,MAIZ DULCE,LA RIOJA,
2007,MENESTRA,LA RIOJA,
2007,TOMATES,LA RIOJA,
2007,TOMATE FRITO,LA RIOJA,
2007,OTRA VERD/HORT.CON,LA RIOJA,
2007,"MERMELADAS,CONFIT.",LA RIOJA,
2007,FRUTA CONS/ALMIBAR,LA RIOJA,
2007,FRUTA ESCARCHADA,LA RIOJA,
2007,RESTO FRUTA CONSER,LA RIOJA,
2007,VERD./HORT.CONGELAD,LA RIOJA,
2007,GUISANTES,LA RIOJA,
2007,PIMIENTOS,LA RIOJA,
2007,MENESTRA,LA RIOJA,
2007,FRUTAS CONGELADAS,LA RIOJA,
2007,P.P.CONSERVA CARNE,LA RIOJA,
2007,P.P.CONSERV PESCADO,LA RIOJA,
2007,P.P.CONSERVA PASTA,LA RIOJA,
2007,P.P.CONGELADO CARNE,LA RIOJA,
2007,P.P.CONGEL.PESCADO,LA RIOJA,
2007,P.P.CONGEL.VEGETAL,LA RIOJA,
2007,P.P.CONGELADO PASTA,LA RIOJA,
2007,OTROS P.P.CONGELADO,LA RIOJA,
2007,P.P.SOPAS Y CREMAS,LA RIOJA,
2007,P.P.PIZZA,LA RIOJA,
2007,P.P.PASTA RESTO,LA RIOJA,
2007,TORTILLAS REFRIGERAD,LA RIOJA,
2007,PLAT.PREP.OTROS,LA RIOJA,
2007,CAFE G. O M.TORREFAC,LA RIOJA,
2007,CAFE G. O M.NATURAL,LA RIOJA,
2007,CAFE G. O M.MEZCLA,LA RIOJA,
2007,CAFE G. O M.DESCA,LA RIOJA,
2007,CAFE SOLUBLE,LA RIOJA,
2007,SUCEDANEOS DE CAFE,LA RIOJA,
2007,TE,LA RIOJA,
2007,MANZANILLA,LA RIOJA,
2007,POLEO,LA RIOJA,
2007,OTRAS INFUSIONES,LA RIOJA,
2007,CALDOS,LA RIOJA,
2007,SALSAS,LA RIOJA,
2007,AGUA DE BEBIDA ENVAS.,LA RIOJA,
2007,GASEOSAS Y BEBID.REFR,LA RIOJA,
2007,BASES PIZZAS Y MASAS HO,LA RIOJA,
2007,HARINAS Y SEMOLAS,LA RIOJA,
2007,ENCURTIDOS,LA RIOJA,
2007,ESPECIAS Y CONDIMENTO,LA RIOJA,
2007,SAL,LA RIOJA,
2007,OTROS PROD.EN PESO,LA RIOJA,
2007,OTROS PROD.EN VOLUMEN,LA RIOJA,
2008,T.HUEVOS KGS,LA RIOJA,
2008,OTRAS AVES,LA RIOJA,
2008,MIEL,LA RIOJA,
2008,SALCHICHAS FRESCAS,LA RIOJA,
2008,CARNE VACUNO,LA RIOJA,
2008,CARNE POLLO,LA RIOJA,
2008,CARNE CONEJO,LA RIOJA,
2008,CARNE OVINO/CAPRINO,LA RIOJA,
2008,CARNE CERDO,LA RIOJA,
2008,CARNE DESPOJOS,LA RIOJA,
2008,OTRAS CARNES FRESCA,LA RIOJA,
2008,AVESTRUZ,LA RIOJA,
2008,PAVO,LA RIOJA,
2008,OTRAS AVES,LA RIOJA,
2008,CARNE CONGELADA,LA RIOJA,
2008,C.CONG.POLLO,LA RIOJA,
2008,C.CONG.CERDO,LA RIOJA,
2008,C.CONG.VACA,LA RIOJA,
2008,SALCHICHAS CONGELAD,LA RIOJA,
2008,CARNE TRANSFORMADA,LA RIOJA,
2008,TOCINO Y MANTECA,LA RIOJA,
2008,PESCADOS FRESCOS,LA RIOJA,
2008,PESCADOS CONGELADOS,LA RIOJA,
2008,MARISCO/MOLUSCO/CRUS,LA RIOJA,
2008,CONS.PESCADO/MOLUSCO,LA RIOJA,
2008,SALMON AHUMADO,LA RIOJA,
2008,TRUCHA AHUMADA,LA RIOJA,
2008,OTROS AHUMADOS,LA RIOJA,
2008,PESCADO SALADO,LA RIOJA,
2008,LECHE CRUDA,LA RIOJA,
2008,LECHE ENTERA,LA RIOJA,
2008,LECHE DESNATADA,LA RIOJA,
2008,LECHE SEMIDESNATAD,LA RIOJA,
2008,TOTAL OTRAS LECHES,LA RIOJA,
2008,PREPARADOS LACTEOS,LA RIOJA,
2008,BATIDOS DE LECHE,LA RIOJA,
2008,BATIDOS DE YOGURT,LA RIOJA,
2008,LECHES FERMENTADAS,LA RIOJA,
